DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G
1/17/1966,2.79,0,1.8,0,3.7,1,-1.1,-4.1
1/18/1966,8.5,4,0,0,3.3,0,0,-0.4
1/19/1966,14.33,4,0,0,3.1,1,-0.6,-1.7
1/20/1966,12.33,0,0,0,3,1,-0.4,0
1/21/1966,4.75,0,0,0,4.6,0,1.2,0
1/22/1966,8.54,0,0.3,0,5.1,0,1.7,0
1/23/1966,1.13,0,0.5,0,6,0,3.3,0
1/24/1966,8.08,0,13,0,6.7,0,2.8,0
1/25/1966,20.46,0,13.9,0,8.3,0,5.2,4.3
1/26/1966,19.08,0,7.4,0,8.7,0,5.9,5.8
1/27/1966,12.25,0,11.8,0,12.3,0,6.8,6.7
1/28/1966,17.46,0,0.2,0,13.3,0,6.7,5.9
1/29/1966,16.79,0,1,0,13,0,9.4,8.6
1/30/1966,14.33,4,0,0,11.1,0,7,3.7
1/31/1966,3.79,0,0.1,0,9.2,1,-0.7,-3.3
2/1/1966,13.75,0,2.8,0,10.6,0,5,0.6
2/2/1966,13.54,4,0,0,11.6,0,6.1,4.1
2/3/1966,10.96,0,4.3,0,13.8,0,6.7,0.4
2/4/1966,10.96,0,1,0,13.4,0,9.4,8.7
2/5/1966,19.33,0,2.9,0,12,0,8.8,6.2
2/6/1966,10.63,0,0.2,0,14,0,6.8,1.6
2/7/1966,8.04,0,8.8,0,9.6,0,6.1,3.2
2/8/1966,4.58,0,4.9,0,8.9,0,6.7,6
2/9/1966,6.13,0,1.6,0,7.3,0,4.9,3.9
2/10/1966,13.29,0,0,0,4.7,0,2.8,2.8
2/11/1966,11.42,0,2.9,0,4.6,0,2.4,1.7
2/12/1966,12.67,0,0.6,2,4.8,0,1.8,?
2/13/1966,11.63,0,0.2,0,4.4,0,1.7,1.4
2/14/1966,12.42,0,6.7,0,6.4,0,1.1,-0.6
2/15/1966,16.46,0,16.8,0,5.7,0,0.6,-0.8
2/16/1966,10.96,4,0,0,6,0,2.4,0.6
2/17/1966,13.7,0,4.4,0,5.3,0,1.9,-0.7
2/18/1966,13.59,0,17,0,7,0,2.1,-0.8
2/19/1966,10.04,0,1.6,0,11.8,0,3.7,2.9
2/20/1966,11.92,0,1.4,0,11.7,0,6,4.8
2/21/1966,8.71,0,9.3,0,10,0,5.1,-0.6
2/22/1966,13.59,0,7.4,0,8.9,0,5.6,5
2/23/1966,17.79,0,0.7,0,10.6,0,2.3,-0.6
2/24/1966,12,0,2.9,0,12.8,0,1.7,-2.8
2/25/1966,21.84,0,1.5,0,12.8,0,6,0.9
2/26/1966,22.95,0,0.6,0,11.4,0,7.1,4
2/27/1966,23.63,0,0.1,0,14.3,0,3.9,1.4
2/28/1966,14.79,0,1.9,0,10.6,0,6,5.6
3/1/1966,9.38,0,2.7,0,12.2,0,4.6,1.1
3/2/1966,13.92,0,3.3,0,14,0,5.4,5.4
3/3/1966,10.46,0,0.3,0,12.7,0,5.9,1
3/4/1966,9.71,0,0,0,12,0,2.8,-0.6
3/5/1966,10.29,0,0,0,13.8,0,5.1,?
3/6/1966,12.17,0,0,0,12.8,0,8.2,4.7
3/7/1966,16.04,0,0.2,0,12.3,0,8.2,5.1
3/8/1966,9.04,0,0.1,0,10.6,0,5.8,2
3/9/1966,16.13,0,0,0,10.8,0,1.8,-1.1
3/10/1966,22.29,0,0.4,0,12.7,0,4.4,?
3/11/1966,20.62,0,2.1,0,10.1,0,3.3,1.1
3/12/1966,11.25,0,0.3,0,11.1,0,1.8,-0.4
3/13/1966,11.21,4,0,0,13.9,0,5.9,3.1
3/14/1966,8.63,0,0,0,13.1,0,4.4,2.2
3/15/1966,8.21,0,0,0,11.2,0,6.1,5
3/16/1966,6.87,0,0,0,11.1,0,6.7,6.1
3/17/1966,14.83,0,1.8,0,12.1,0,6.7,5.6
3/18/1966,7.21,4,0,0,13.1,1,-0.6,-5
3/19/1966,5.25,4,0,0,15.3,1,-2.8,-7
3/20/1966,8.87,0,0.2,0,10.4,1,-0.3,-5
3/21/1966,9.96,0,0.2,0,11.4,0,6.7,5.9
3/22/1966,13.17,0,0.2,0,11.3,0,4,1.9
3/23/1966,20.54,0,0,0,10,0,5,4.9
3/24/1966,20.83,0,1.3,0,8.4,0,0.4,-1.3
3/25/1966,10.92,0,1.7,0,9.8,1,-2.3,-4.4
3/26/1966,21.29,0,5.8,0,12.2,0,0.6,?
3/27/1966,28.62,0,5.4,0,12,0,2.4,1.7
3/28/1966,14.54,0,0.2,0,11.3,0,0,-0.6
3/29/1966,10.92,0,0,0,10.6,0,3.9,-3.7
3/30/1966,13.59,0,0.2,0,11.6,2,5.5,0.1
3/31/1966,12.08,0,10.2,0,11.6,0,6.1,3
4/1/1966,14.42,0,17.5,0,10.8,0,3.6,1.8
4/2/1966,11.25,0,0,0,10.8,1,-1.1,-2.9
4/3/1966,10.58,4,0,0,10,1,-1.9,-8.7
4/4/1966,21.25,0,17.4,0,8.2,0,3.3,1.7
4/5/1966,17.37,0,5.7,0,10.3,0,3.9,3.1
4/6/1966,4.88,0,0,0,12.2,0,3.3,3.1
4/7/1966,9.33,4,0,0,11.1,0,6.7,6.1
4/8/1966,11.42,0,18.1,0,11,0,7.2,6.7
4/9/1966,18.63,0,6,0,12.6,0,7.8,7.2
4/10/1966,10.41,0,1.3,0,12.9,0,6.1,0.6
4/11/1966,14.21,0,0.2,0,10.2,0,7.1,4
4/12/1966,17.71,0,0,0,7.8,0,5.7,4.4
4/13/1966,24.71,0,0,0,5.6,0,3.3,3
4/14/1966,21.79,0,5.9,0,4,0,2.2,0.8
4/15/1966,20.62,0,19,0,5.1,0,1.6,0.2
4/16/1966,10.41,0,13.3,0,5.9,0,1.6,0.3
4/17/1966,10.71,0,1.3,0,6.1,0,4.2,3.6
4/18/1966,16.66,0,3.7,0,6.1,0,4.2,3.1
4/19/1966,11.71,0,9.9,0,7.1,0,4.3,3.3
4/20/1966,11.96,0,0.2,0,12.8,0,0.4,-2.7
4/21/1966,7.87,0,8.1,2,13.5,0,1.2,-2.9
4/22/1966,15.29,0,0.8,0,18.1,0,8,7.3
4/23/1966,12.96,0,5.2,0,15.6,0,8.8,7.2
4/24/1966,11.08,0,0.2,0,14.9,0,5.6,2.3
4/25/1966,9.21,4,0,0,15.3,0,5.4,1.7
4/26/1966,13.75,0,0.1,0,12.9,0,9.6,6.2
4/27/1966,20.88,0,0.1,0,14.2,0,9.9,6.7
4/28/1966,13.54,4,0,0,14.2,0,6.7,3.4
4/29/1966,13.29,4,0,0,18.1,0,10.1,6.7
4/30/1966,4.75,4,0,0,18.9,0,3.8,-0.6
5/1/1966,4.54,4,0,?,?,?,?,?
5/2/1966,1.96,0,0.5,?,?,?,?,?
5/3/1966,7.38,0,0.2,?,?,?,?,?
5/4/1966,15.34,0,0.9,?,?,?,?,?
5/5/1966,11.34,0,2.5,?,?,?,?,?
5/6/1966,16,0,1.1,?,?,?,?,?
5/7/1966,9.38,0,4.4,?,?,?,?,?
5/8/1966,5.96,0,0.3,?,?,?,?,?
5/9/1966,12.62,0,0,?,?,?,?,?
5/10/1966,10.5,0,1.1,?,?,?,?,?
5/11/1966,6.34,0,2.5,?,?,?,?,?
5/12/1966,5.79,0,0,?,?,?,?,?
5/13/1966,11.54,0,0.5,?,?,?,?,?
5/14/1966,11.79,0,5.3,?,?,?,?,?
5/15/1966,6.25,0,0,?,?,?,?,?
5/16/1966,6.75,0,5.8,?,?,?,?,?
5/17/1966,9.87,0,0.2,?,?,?,?,?
5/18/1966,9.17,0,0.2,?,?,?,?,?
5/19/1966,12,0,1.5,?,?,?,?,?
5/20/1966,9.25,0,0.8,?,?,?,?,?
5/21/1966,15.96,0,0.6,?,?,?,?,?
5/22/1966,24.41,0,4.1,?,?,?,?,?
5/23/1966,15.04,0,0.6,?,?,?,?,?
5/24/1966,10.75,1,4,?,?,?,?,?
5/25/1966,14.96,4,0,?,?,?,?,?
5/26/1966,11.38,4,0,?,?,?,?,?
5/27/1966,8.17,0,0,?,?,?,?,?
5/28/1966,6.54,0,0,?,?,?,?,?
5/29/1966,5.66,0,0,?,?,?,?,?
5/30/1966,2.62,0,0,?,?,?,?,?
5/31/1966,0.83,0,0,?,?,?,?,?
6/1/1966,4.54,0,0,?,?,?,?,?
6/2/1966,4.79,0,0,?,?,?,?,?
6/3/1966,8.58,0,0.2,?,?,?,?,?
6/4/1966,16.54,0,1.2,?,?,?,?,?
6/5/1966,10.41,0,0.7,?,?,?,?,?
6/6/1966,5.33,0,2,?,?,?,?,?
6/7/1966,2.5,0,0,?,?,?,?,?
6/8/1966,5.04,0,2.6,?,?,?,?,?
6/9/1966,7.96,0,44.9,?,?,?,?,?
6/10/1966,12.08,0,1,?,?,?,?,?
6/11/1966,7.04,0,8.1,?,?,?,?,?
6/12/1966,2.5,0,2.8,?,?,?,?,?
6/13/1966,2.29,0,7.6,?,?,?,?,?
6/14/1966,5.17,0,0.7,?,?,?,?,?
6/15/1966,8.67,0,0.8,?,?,?,?,?
6/16/1966,10.34,0,0.6,?,?,?,?,?
6/17/1966,8.63,0,2.1,?,?,?,?,?
6/18/1966,5.58,0,0.9,?,?,?,?,?
6/19/1966,6.34,0,23.1,?,?,?,?,?
6/20/1966,4.21,0,6.9,?,?,?,?,?
6/21/1966,4.71,0,0,?,?,?,?,?
6/22/1966,3.63,0,2.2,?,?,?,?,?
6/23/1966,8.92,0,3.8,?,?,?,?,?
6/24/1966,14.42,0,1.1,?,?,?,?,?
6/25/1966,9.71,0,0.9,?,?,?,?,?
6/26/1966,10.75,0,8.3,?,?,?,?,?
6/27/1966,17,0,0.2,?,?,?,?,?
6/28/1966,11.12,0,0,?,?,?,?,?
6/29/1966,4.46,0,0,?,?,?,?,?
6/30/1966,6.42,0,1.1,?,?,?,?,?
7/1/1966,3.71,4,0,0,20.2,0,11.8,9
7/2/1966,4.83,0,1.3,0,19.8,0,11.2,7
7/3/1966,2.88,4,0,0,17.5,0,10.5,7.9
7/4/1966,1.46,0,7.5,0,19.2,0,11.2,8.2
7/5/1966,1.63,0,5.7,0,16.5,0,12,7.5
7/6/1966,6.96,0,0.2,0,17,0,10.2,6
7/7/1966,6.79,4,0,0,19.8,0,12,10.8
7/8/1966,5.83,4,0,0,20.5,0,14.2,13
7/9/1966,7.67,0,4.2,0,17.9,0,13,6.5
7/10/1966,7.5,0,3.4,0,16.4,0,11.7,10.6
7/11/1966,7.58,0,0.2,0,19.6,0,10,7
7/12/1966,13.79,0,0,0,20,0,14.5,14.1
7/13/1966,14.83,0,0.2,0,19.1,0,13,11.5
7/14/1966,10.08,0,2,0,18,0,10.5,8
7/15/1966,10.25,0,1.7,0,19.2,0,11.5,8.5
7/16/1966,6.17,0,0.6,0,18.5,0,11.6,9.8
7/17/1966,4.75,0,0.6,0,17.8,0,7.8,2.7
7/18/1966,1.38,0,0,0,19.6,0,7,1.5
7/19/1966,5.46,0,0,0,21.6,0,7.2,1.3
7/20/1966,9.38,0,0,0,22.8,0,11.7,8
7/21/1966,7.17,0,0,0,23.6,0,13.5,11
7/22/1966,7.79,0,0.3,0,22.6,0,10,4.5
7/23/1966,13.21,0,1.4,0,20.5,0,12.6,13.2
7/24/1966,12.46,0,1.2,0,17.4,0,13.2,12.5
7/25/1966,9.42,4,0,0,17.5,0,8.6,5.4
7/26/1966,10.04,0,0.8,0,17,0,12,11
7/27/1966,5.46,4,0,0,17.8,0,12.5,4.5
7/28/1966,11.21,0,3.6,0,18,0,12,11.8
7/29/1966,10.71,0,2.1,0,17.4,0,11,8.5
7/30/1966,13.17,0,0.1,0,14.5,0,11.5,8.5
7/31/1966,3.33,0,3.4,0,15.1,0,9.3,7.1
8/1/1966,5.41,0,0,0,18.5,0,8,5.9
8/2/1966,5.41,0,5.4,0,17,0,6.1,2.5
8/3/1966,7.08,0,0.2,0,18.4,0,12,11.5
8/4/1966,10.63,0,0,0,18.4,0,8.6,5.9
8/5/1966,9.5,0,0.9,0,18.5,0,9,6.2
8/6/1966,3.17,0,0.5,0,16.1,0,8.5,5
8/7/1966,5.83,4,0,0,19.1,0,11.1,9.5
8/8/1966,8.25,0,8,0,17.6,0,8.4,4.5
8/9/1966,12.79,0,1.2,0,17.6,0,8.4,3.8
8/10/1966,17.46,0,0.1,0,19.8,0,12,10.5
8/11/1966,8.58,0,0.3,0,20,0,7.2,?
8/12/1966,6.54,0,15.6,0,20,0,13.6,14.4
8/13/1966,9.67,0,5.5,0,17.8,0,13,12.5
8/14/1966,2.88,0,2.6,0,16.8,0,9.8,6
8/15/1966,4.17,0,0,2,20,0,6,0.5
8/16/1966,8.87,0,0,0,23,0,8.8,3.7
8/17/1966,7,0,0.2,0,20,0,16.8,15
8/18/1966,3.08,0,0,0,19,0,12.6,?
8/19/1966,4.63,0,0.5,0,21.5,0,12.8,7.3
8/20/1966,3.46,0,2,0,15.5,0,12.5,9
8/21/1966,8.46,0,3.6,0,16.6,0,11.7,9
8/22/1966,6.58,0,0,0,15.3,0,12,11.5
8/23/1966,3.21,0,0,0,15.8,0,5,0.5
8/24/1966,5.09,0,0,0,21.1,0,7,1
8/25/1966,6.38,0,0,0,17.1,0,7.5,1.1
8/26/1966,9.17,0,0,0,16.6,0,12.1,6.1
8/27/1966,8.17,0,0,0,17.1,0,14,6.2
8/28/1966,8.96,0,3.4,0,19.1,0,13.5,7
8/29/1966,10.25,0,1.4,0,17.5,0,14.5,12.4
8/30/1966,6.58,0,0.8,0,18.2,0,13.2,7.6
8/31/1966,6.13,4,0,0,19.5,0,13,9.5
9/1/1966,7.62,0,4,0,22,0,14.4,11.6
9/2/1966,12.5,0,0.3,0,19.8,0,13.4,11
9/3/1966,14.37,0,15.6,0,18.6,0,12,8
9/4/1966,14.67,0,0.3,0,19.2,0,14,13
9/5/1966,15.67,0,0,0,21.9,0,13.3,9.4
9/6/1966,16.38,0,0,0,19,0,13.9,9.4
9/7/1966,6.75,0,0,0,18.6,0,12.5,9
9/8/1966,3.83,0,0,0,17.8,0,7,1.5
9/9/1966,7.96,0,0,0,22.1,0,12.2,6.5
9/10/1966,11.96,0,1.2,0,21.2,0,13.9,9.3
9/11/1966,3.96,0,9.8,0,18.7,0,13.1,7
9/12/1966,13.04,0,5.3,0,18.1,0,13.4,9.1
9/13/1966,15.41,4,0,0,17,0,11.3,8.1
9/14/1966,18.21,0,5.2,0,19,0,11,4
9/15/1966,16.29,0,0,0,16,0,10.9,8
9/16/1966,6.13,0,0.1,0,16.4,0,4.8,0.5
9/17/1966,2.04,0,0,0,17.3,0,11.1,11
9/18/1966,1.71,0,0.1,0,17.7,0,7,2.7
9/19/1966,1.21,0,0,0,18,0,7.1,4.5
9/20/1966,1.71,4,0,0,19.5,0,6.8,0.6
9/21/1966,1.83,4,0,0,16.8,0,7.8,1.5
9/22/1966,2.71,4,0,0,16.5,0,4.6,-2
9/23/1966,3.63,4,0,0,15.4,0,12.5,5.5
9/24/1966,2.33,4,0,0,18.6,0,4.4,?
9/25/1966,3.88,4,0,0,15.4,0,10.2,?
9/26/1966,1.87,0,0,0,16.6,0,10.6,?
9/27/1966,4.79,0,0,0,16.1,0,11.8,?
9/28/1966,3.88,0,1.2,0,16.6,0,10.7,?
9/29/1966,0.42,0,0.7,0,14.5,0,12.4,?
9/30/1966,2.33,0,16.5,0,15.8,0,12.4,8
10/1/1966,4.25,0,0.9,0,14.6,0,9.1,5
10/2/1966,4.33,0,8.2,0,15,0,7.5,2
10/3/1966,21.29,0,13.1,0,10.7,0,9,2.8
10/4/1966,17.79,0,0.2,0,11.7,0,8,3.5
10/5/1966,7.58,0,14.9,0,14.3,0,8.5,4.5
10/6/1966,9.71,0,4.2,0,17,0,11.4,6.2
10/7/1966,2,0,9.9,0,14.3,0,7,-0.5
10/8/1966,4.42,0,0,0,14.6,0,5.8,-1.5
10/9/1966,3.79,0,3.2,0,13.4,0,5.6,-2.6
10/10/1966,2.83,0,1.5,0,13.5,0,8.6,5.8
10/11/1966,7.12,0,0.5,0,15.8,0,7.4,-1.6
10/12/1966,13.17,0,22.9,0,14,0,8.2,0.5
10/13/1966,4.75,0,3.2,0,14,0,7.8,2.9
10/14/1966,2.83,0,0.2,0,15.4,0,5.2,5.8
10/15/1966,5.79,0,0,0,12.8,0,8.4,-0.2
10/16/1966,5.63,0,7,0,12.8,0,2.4,-6.6
10/17/1966,11.96,0,26.7,0,13.9,0,4.6,0.6
10/18/1966,10.13,0,9.7,0,13.3,0,7.9,2.9
10/19/1966,5.88,0,0.3,0,12.7,0,9.5,2.4
10/20/1966,8.5,0,0,0,13.5,0,8,0.5
10/21/1966,9.67,0,0,0,13,0,8.5,-0.5
10/22/1966,5.91,0,0.9,0,8.3,0,2.8,-1.5
10/23/1966,8.12,0,0,0,10.5,0,1.3,-7.5
10/24/1966,7.62,0,0,0,11.2,0,1.5,-1.9
10/25/1966,6,0,0,0,12,0,3.4,0.4
10/26/1966,11.08,0,0.3,0,10.9,0,2.1,-1.8
10/27/1966,14.79,0,0,0,9.5,0,4,-3.6
10/28/1966,7.75,0,0,0,9.8,0,5.1,-2
10/29/1966,5.88,0,0,0,10.6,0,4.6,?
10/30/1966,5.46,0,0,0,10.6,0,3.5,-6.4
10/31/1966,9.92,0,0.1,0,10.5,0,4.6,3.2
11/1/1966,18.58,0,2.2,0,8.8,0,2.6,-5
11/2/1966,13.79,0,0.6,0,8.2,2,4,-1
11/3/1966,5.17,0,1.2,0,7.8,1,-0.5,-8
11/4/1966,5.63,0,2.9,0,8.6,0,0.4,-3.8
11/5/1966,17.67,0,7.2,0,9.2,0,1.5,?
11/6/1966,19.87,0,1.3,0,9.2,0,6,1
11/7/1966,6.17,0,0,0,10,0,7.2,0.5
11/8/1966,7.38,0,0,0,9.6,0,3.2,-1.5
11/9/1966,8.71,0,0,0,9.3,0,0.7,-8.7
11/10/1966,6.75,0,2.4,2,9,0,1.2,-8.3
11/11/1966,7.96,4,0,0,11.3,0,0.1,-9.7
11/12/1966,11.17,0,0.3,0,11.8,0,8.9,2.5
11/13/1966,11.42,0,2.4,0,12.4,0,10.4,4
11/14/1966,12.12,0,0.1,0,11.4,0,3.5,-5
11/15/1966,23.09,0,4.5,0,11.2,0,5.5,4.5
11/16/1966,21.87,0,0.3,0,6.9,0,4.8,3
11/17/1966,13.92,0,0,0,7.9,0,2.4,-5.4
11/18/1966,8.42,0,2.1,0,7.6,0,3,-6.1
11/19/1966,2.92,0,0,0,8.6,0,2.8,-6.9
11/20/1966,3.54,0,1.3,0,6.5,1,-2.2,?
11/21/1966,6.71,0,1,0,5.8,1,-2,?
11/22/1966,8.17,4,0,0,6.8,0,0.2,-5
11/23/1966,5.33,0,1.3,0,5.4,1,-1.8,-11.6
11/24/1966,7.96,0,0.1,0,7.2,1,-1.4,-9.5
11/25/1966,12.12,0,0.6,0,10,0,1.2,-2.8
11/26/1966,14.79,0,0.1,0,10.6,0,5.6,-3
11/27/1966,16.75,0,2.4,0,9.8,0,2.5,-1
11/28/1966,15.37,0,0,0,8.5,0,1.8,-5
11/29/1966,19.38,0,4.7,0,9.1,0,0.7,-6.8
11/30/1966,21.75,0,3.4,0,9.5,0,2.9,-3.6
12/1/1966,30.37,0,4.7,0,8.5,0,3.1,-3.4
12/2/1966,28.16,0,0,0,7,0,3.2,-2.8
12/3/1966,14.5,0,0,0,6.3,0,0.3,-7
12/4/1966,11.75,0,0,0,9.9,1,-1.1,-9.5
12/5/1966,14.96,0,0.2,0,11.5,0,1.8,-7.4
12/6/1966,12.21,0,0,0,8.5,0,3.5,-5.5
12/7/1966,15.09,0,2.9,0,11.5,0,1.2,-7.9
12/8/1966,25.12,0,0.1,0,7.9,0,2,0.9
12/9/1966,23.75,0,22.5,0,10.5,0,2.5,-4.5
12/10/1966,14.58,0,0.2,0,10,2,5.1,0.4
12/11/1966,11.21,0,4.7,0,9,0,0.5,-7.7
12/12/1966,20.04,0,17.3,0,7.4,2,1,-0.6
12/13/1966,13.33,0,2.6,0,5.6,0,4.8,0.4
12/14/1966,9.87,0,7.7,0,11.2,0,0.5,-8
12/15/1966,11.29,0,2,0,12.4,0,1.6,?
12/16/1966,14.25,4,0,0,9.8,0,2.2,-6.8
12/17/1966,26,0,1.4,0,12.5,0,2.5,1.3
12/18/1966,18.5,0,0.3,0,10.6,0,7.2,0
12/19/1966,23.04,0,0.9,0,11.5,0,7.2,2.2
12/20/1966,12.58,0,0,0,9.8,0,2.2,-6.8
12/21/1966,17.16,0,0.1,0,10.4,0,2.4,-4.7
12/22/1966,17.37,0,0.3,0,10.7,0,6.1,1.6
12/23/1966,16.88,0,9.9,0,9.5,0,8.7,3.1
12/24/1966,10.67,0,0,0,8.5,0,3.8,-0.6
12/25/1966,4.96,0,0.1,0,9.6,1,-2.1,-11.9
12/26/1966,10.41,0,5.7,0,10.6,1,-1.8,-3.2
12/27/1966,9.67,0,0,2,9,0,4.3,-2.9
12/28/1966,9.62,0,1.2,0,12.5,2,4,-1.5
12/29/1966,16.5,0,3.3,0,11,0,8.2,1.5
12/30/1966,5.25,0,3.6,0,9.4,0,2.6,-5.6
12/31/1966,13.5,4,0,0,6.6,0,4,-3.5
1/1/1967,11.38,4,0,0,5.8,0,2,-5.3
1/2/1967,8.29,4,0,0,4.4,1,-2,?
1/3/1967,5.66,4,0,0,2.8,1,-2,?
1/4/1967,5.63,4,0,0,4.5,0,0.8,0.2
1/5/1967,6.87,0,0.2,0,4.5,0,1,-1.5
1/6/1967,10.63,0,0,0,6.6,1,-1.4,-3
1/7/1967,8.63,0,0.4,0,6,0,2.6,-1
1/8/1967,6.34,0,0.6,0,4.2,0,1.2,?
1/9/1967,7.33,0,1.3,0,3.9,1,-2,-5.8
1/10/1967,11,0,0,0,7.5,1,-2.1,-2
1/11/1967,9.59,0,0,0,9,0,3.9,?
1/12/1967,9.54,0,0,0,8.9,0,6.3,2.6
1/13/1967,9.96,0,0,0,7.5,0,3.4,-0.6
1/14/1967,6.21,0,0,0,7.7,0,4.1,4
1/15/1967,3.92,4,0,0,10.4,0,2.4,-1.8
1/16/1967,7.75,0,1,0,8.5,0,5.2,-1.2
1/17/1967,14.79,4,0,0,11.2,0,6,5
1/18/1967,9,0,4,0,10.8,1,-0.8,-6.8
1/19/1967,13.67,0,3.3,0,10,1,-0.5,?
1/20/1967,10.21,0,2.5,0,9.4,0,7,1.8
1/21/1967,13.54,0,0,0,7.7,0,4.7,1.3
1/22/1967,13.29,0,4.9,0,8.2,0,1.7,-4.3
1/23/1967,10.08,0,0.6,0,8.4,0,1.5,-2.4
1/24/1967,6.71,0,6.5,0,8.8,0,5,?
1/25/1967,11.79,0,1.9,0,9.7,0,6.5,3
1/26/1967,7.75,0,6.1,0,12.5,1,-0.9,-7.5
1/27/1967,12.38,4,0,0,13.4,0,0,?
1/28/1967,9.25,0,0.3,0,12,0,8,1.6
1/29/1967,13.13,0,0,0,13,0,8.1,1.5
1/30/1967,12.92,0,0,0,12,0,8.5,1
1/31/1967,16.17,0,0.7,0,11.1,0,7.2,3.5
2/1/1967,14.67,0,0,0,12.4,0,7.1,4.5
2/2/1967,16.88,0,0.4,0,12.9,0,11,10
2/3/1967,20.12,0,0.2,0,11.5,0,8.5,5.1
2/4/1967,10,0,0,0,10.3,0,3.5,-1
2/5/1967,9.96,4,0,0,9.1,0,1.1,-5.8
2/6/1967,10.41,0,1.5,0,9.7,0,5.1,2.1
2/7/1967,7.96,0,0,0,9.8,0,4.9,1
2/8/1967,6.25,0,0.1,0,7.6,1,-1.1,-8.1
2/9/1967,5.66,0,0,0,8.4,1,-1,-1
2/10/1967,4.5,0,0,0,7.5,0,3.6,1.5
2/11/1967,9.38,4,0,0,7.3,0,4,-0.9
2/12/1967,11,4,0,0,7,0,0.4,-5.8
2/13/1967,12.54,0,0,0,7.4,0,4.5,-1.2
2/14/1967,14.62,0,1.6,0,6.4,0,2.1,-0.6
2/15/1967,26.54,0,11.4,0,8.8,0,2,-1
2/16/1967,7.17,0,4,0,6.8,0,5,-2
2/17/1967,4.54,0,0.1,0,8.5,1,-1.5,-8.2
2/18/1967,10.5,0,5.2,0,8.8,1,-2,-9.4
2/19/1967,19.08,0,0.7,0,8.2,0,4.4,0.6
2/20/1967,14.83,0,6,0,6.8,0,3.6,0.2
2/21/1967,16.17,0,0,0,9.4,0,3.1,-0.4
2/22/1967,11.34,0,32.4,0,7.1,0,4.4,0.6
2/23/1967,16.33,0,0,0,7.6,0,0.6,-1
2/24/1967,15.09,0,1.9,0,9.6,0,2.4,-2
2/25/1967,12.04,0,0.2,0,11.7,0,6.8,2.3
2/26/1967,13.75,0,2.7,0,10.6,0,4.7,-0.5
2/27/1967,22.08,0,17.5,0,11.6,0,4.3,-1.9
2/28/1967,23.04,0,2.7,0,8.1,0,4,1
3/1/1967,20.88,0,0.5,0,10,0,2.2,-0.6
3/2/1967,21.92,0,0,0,11.1,0,5,1
3/3/1967,18.71,0,0,0,11.4,0,6.5,3.8
3/4/1967,14.71,0,0.2,0,13.2,0,7.9,4
3/5/1967,15.46,0,0,0,13.4,0,6,1.4
3/6/1967,19.17,4,0,0,11.8,0,8.2,4
3/7/1967,16.75,0,0.2,0,12.8,0,9.2,8
3/8/1967,9.25,0,5.8,0,11,0,4.6,-1.2
3/9/1967,13.5,0,11.4,0,6.4,0,4.5,1.2
3/10/1967,22.83,0,1.1,0,9.2,0,2.5,1.5
3/11/1967,26.54,0,1.5,0,6.8,0,1.8,-1
3/12/1967,11.92,0,0,4,?,0,2.2,-2.2
3/13/1967,16.71,0,0.5,0,10.1,0,0.9,-6
3/14/1967,22.29,0,0.8,0,13.9,0,4.9,5
3/15/1967,17.92,0,0,0,9.9,0,4.2,-1
3/16/1967,14.71,0,0.1,0,11.4,0,3.3,-1.8
3/17/1967,25.25,0,0.4,0,11.6,0,6.9,3.2
3/18/1967,17.08,0,0.2,0,11.4,0,6.9,3
3/19/1967,19.95,0,0,0,12.4,0,6.7,1.5
3/20/1967,17.21,0,0,0,11.9,0,5,-0.5
3/21/1967,20.38,0,0,0,17,0,7.3,3.2
3/22/1967,17.04,0,0.4,0,12,0,7.3,4
3/23/1967,15.04,0,0.2,0,10.4,0,3.4,-1.5
3/24/1967,16.29,0,0,0,11.7,0,4.4,-1.1
3/25/1967,17.12,0,1,0,12.8,0,4.3,4.7
3/26/1967,20.38,0,2.2,0,10.1,0,1.4,-3.6
3/27/1967,19.62,0,0.8,0,8.7,0,1.5,-2.1
3/28/1967,18.16,0,0.1,0,7.9,0,1.1,-1.2
3/29/1967,15.09,0,1.2,0,8.6,0,0,-3.8
3/30/1967,11.5,0,1.5,0,9.5,1,-1,-5.8
3/31/1967,6.96,0,0,0,7.6,1,-0.2,-6
4/1/1967,11.87,0,13,0,10.8,1,-2,-7.5
4/2/1967,15.09,0,0.5,0,12.2,0,3.5,?
4/3/1967,13.54,0,0,0,11.7,0,5.6,2.2
4/4/1967,15.83,0,0,0,11.9,0,8,4.9
4/5/1967,19.67,0,0,0,12.9,0,8.5,5.6
4/6/1967,18.54,0,0.3,0,12.5,0,4.3,-0.9
4/7/1967,15.92,0,0,0,12,0,5.2,4.1
4/8/1967,15.16,0,3.3,0,9.6,0,4.4,-0.5
4/9/1967,18.05,0,0,0,9.9,0,4.5,5
4/10/1967,17.12,0,0,0,8.8,0,6.1,3.7
4/11/1967,11.83,0,0.2,0,10.3,0,5.9,3.1
4/12/1967,7.79,0,0,0,10.6,0,5.3,4.2
4/13/1967,8.71,0,0,0,11.4,0,5.9,0.6
4/14/1967,4.54,0,0,0,11.2,0,1.3,-5.1
4/15/1967,9.38,0,0,0,14.6,0,1.9,-4.9
4/16/1967,6.29,0,0,0,19.1,0,6.9,0.5
